,id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
44657,136204508,e0c65f27-b606-442c-8d32-a6b19c2067da,2022-09-23 14:33:24-05:00,2022-09-23,2022-09-23 19:33:24 UTC,Central Time (US & Canada),2592251,callieberry,,2022-09-23 21:15:24 UTC,2024-11-16 04:54:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136204508,https://inaturalist-open-data.s3.amazonaws.com/photos/232422129/medium.jpg,,,,1,0,False,3.0,"SE Broad St, Murfreesboro, TN, US",35.84005,-86.389245,4.0,,,,4.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44658,136204933,416b8b00-dbf8-4aa3-b9b7-ec69e4d17667,2022-09-19 22:01:02-05:00,2022-09-19,2022-09-20 03:01:02 UTC,Central Time (US & Canada),1679217,ebirding,Eric Blomberg,2022-09-23 21:19:32 UTC,2023-11-07 06:01:36 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/136204933,https://inaturalist-open-data.s3.amazonaws.com/photos/232422981/medium.jpg,,,,1,0,False,3.0,United States,30.2070642817,-87.5682814587,24.0,,,,29382.0,obscured,,True,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44659,136205764,67f7d566-8976-44bb-aa59-4938fe13ced1,2022-09-23 17:28:07-04:00,2022-09-23,2022-09-23 21:28:07 UTC,America/Detroit,1997685,rebeccasandee,Rebecca Sandee,2022-09-23 21:28:54 UTC,2022-11-27 23:56:52 UTC,research,,https://www.inaturalist.org/observations/136205764,https://static.inaturalist.org/photos/235164257/medium.jpg,,,,1,0,False,3.0,"Forest Park Rd, Norton Shores, MI, US",43.1765256715,-86.2841129076,4.0,,,,4.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44660,136212142,9542f54a-7d0d-4409-a1ad-83bfea44f11b,2022-09-22 21:29:55-05:00,2022-09-22,2022-09-23 02:29:55 UTC,Central Time (US & Canada),2204394,natalie_simmons,,2022-09-23 22:33:52 UTC,2025-04-02 22:07:39 UTC,research,,https://www.inaturalist.org/observations/136212142,https://inaturalist-open-data.s3.amazonaws.com/photos/232437366/medium.jpg,,,"Specimen was found on the bank of Lanana Creek. The bank has about 30% vegetation cover, and is fairly steep. ",1,0,False,3.0,"Bayou La Nana, Nacogdoches, TX, US",31.6299216667,-94.6431883333,8.0,,,,8.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44661,136213572,5fd7328e-74c2-4e4f-8662-bd0f82e6b45d,2022-09-23 16:44:53-05:00,2022-09-23,2022-09-23 21:44:53 UTC,Central Time (US & Canada),6057613,damnyu,,2022-09-23 22:48:41 UTC,2022-09-23 23:02:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136213572,https://inaturalist-open-data.s3.amazonaws.com/photos/232440318/medium.jpg,,,,1,0,False,3.0,"Gray Moss Ave, Baton Rouge, LA, US",30.410995,-90.9962916667,25.0,,,,25.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44662,136234801,75dc7205-f21e-4746-8e2f-f6bf37d9c778,2022-09-23 13:17:18,2022-09-23,2022-09-23 18:17:18 UTC,Central Time (US & Canada),2678855,joannablankenhorn,JoAnna Blankenhorn,2022-09-24 03:09:59 UTC,2022-09-24 08:27:00 UTC,research,,https://www.inaturalist.org/observations/136234801,https://static.inaturalist.org/photos/232480714/medium.jpeg,,,,2,0,False,2.0,"Baldwin County, US-AL, US",30.511378,-87.900586,,,,,,,,False,gps,gps,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44663,136241415,c6ba77e0-6156-4bf8-9503-7f4d2b56e146,2022-09-16 15:11:07-04:00,2022-09-16,2022-09-16 19:11:07 UTC,Eastern Time (US & Canada),6125800,liam433,Liam Wheeler,2022-09-24 05:08:01 UTC,2024-08-05 12:40:57 UTC,research,,https://www.inaturalist.org/observations/136241415,https://static.inaturalist.org/photos/232493923/medium.jpg,,,,1,0,False,3.0,"Landenberg, PA, US",39.7336912525,-75.8495368958,1163.0,,,,1163.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44664,136246593,3716c831-de84-4cd9-806a-d41486087aa0,2022-08-13 08:21:33-05:00,2022-08-13,2022-08-13 13:21:33 UTC,Central Time (US & Canada),2571501,chalon9,Chalon Boesel,2022-09-24 07:01:47 UTC,2023-07-24 21:11:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136246593,https://inaturalist-open-data.s3.amazonaws.com/photos/232503937/medium.jpg,,,,3,0,False,3.0,"Voyageurs National Park, Crane Lake, MN, US",48.3912116667,-92.5322216667,,,,,,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44665,136272617,62a0ad98-fd3b-4faa-b52b-3b759863f21e,2022-07-24 21:13:01,2022-07-24,2022-07-25 01:13:01 UTC,America/Detroit,6186080,chuckwagon64,,2022-09-24 13:35:56 UTC,2022-09-24 16:09:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136272617,https://inaturalist-open-data.s3.amazonaws.com/photos/232549983/medium.jpeg,,,,1,0,False,2.0,"Wells Township, MI, USA",43.4182888889,-83.3156972222,,,,,,,,False,gps,gps,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44666,136274330,602b8d94-4b12-4530-8ac4-14836255ff86,2022/09/23 5:47 PM,2022-09-23,2022-09-23 21:47:00 UTC,Eastern Time (US & Canada),5896801,darth_schrader,Lucas Schrader,2022-09-24 13:51:12 UTC,2022-12-31 22:56:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136274330,https://inaturalist-open-data.s3.amazonaws.com/photos/232547559/medium.jpg,,,,1,0,False,,"Union County, OH, USA",40.1252018352,-83.1825627468,131.0,,,,131.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44667,136288372,89212d0b-4f77-4ef2-a1b2-8cf8bd978a30,Sat Sep 24 2022 11:34:25 GMT -0400 (EDT),2022-09-24,2022-09-24 15:34:25 UTC,Eastern Time (US & Canada),6168586,brandonm12345,,2022-09-24 15:34:34 UTC,2024-12-03 22:00:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136288372,https://inaturalist-open-data.s3.amazonaws.com/photos/233606214/medium.jpeg,,,,1,0,False,333.0,Corea,44.4082946777,-67.9822463989,1049.0,,,,1049.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44668,136290501,ba6f8095-0da9-4163-9c4c-5fe6a4e90281,Sat Sep 24 2022 11:48:09 GMT -0400 (EDT),2022-09-24,2022-09-24 15:48:09 UTC,Eastern Time (US & Canada),5986059,gnbfarley,,2022-09-24 15:48:49 UTC,2022-09-24 17:54:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136290501,https://inaturalist-open-data.s3.amazonaws.com/photos/232580351/medium.jpeg,,,,1,0,False,333.0,Williamsburg,39.0959320068,-83.9990158081,18.0,,,,18.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44669,136300034,8d1d7c12-37ff-4951-a38a-06e167cf59b7,2022-09-24 11:03:11-05:00,2022-09-24,2022-09-24 16:03:11 UTC,Central Time (US & Canada),3736703,smithcm19,,2022-09-24 16:50:48 UTC,2022-09-26 21:08:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136300034,https://inaturalist-open-data.s3.amazonaws.com/photos/232596902/medium.jpg,,,"Specimen was found in a damp bottomland hardwood site, and was in a resting state. The temperature was 88 degrees, with partly cloudy skies.  ",2,0,False,3.0,"Warren, TX, US",30.5533366667,-94.292405,6.0,,,,6.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44670,136312368,c3448362-489a-4d1a-807e-5ba6bad8fcde,2022-09-24 14:19:53-04:00,2022-09-24,2022-09-24 18:19:53 UTC,Eastern Time (US & Canada),2275058,atepper,A Tepper,2022-09-24 18:20:31 UTC,2022-09-27 12:32:45 UTC,research,,https://www.inaturalist.org/observations/136312368,https://static.inaturalist.org/photos/232621187/medium.jpg,,,,2,0,False,3.0,"Calverton Executive Airpark, Calverton, NY, US",40.9183922725,-72.8062317271,1414.0,,,,1414.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44671,136313101,74274ec6-931b-4ff3-8d3c-9103fc3ebd9c,2022-09-24 14:20:24-04:00,2022-09-24,2022-09-24 18:20:24 UTC,Eastern Time (US & Canada),2275058,atepper,A Tepper,2022-09-24 18:25:54 UTC,2022-09-25 11:52:37 UTC,research,,https://www.inaturalist.org/observations/136313101,https://static.inaturalist.org/photos/232621315/medium.jpg,,,,2,0,False,3.0,"Calverton Executive Airpark, Calverton, NY, US",40.9183922317,-72.806237091,1414.0,,,,1414.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44672,136325339,dba0aba7-71d5-4fc5-9076-39dbe4aaa559,2022/09/23 4:33 PM,2022-09-23,2022-09-23 21:33:00 UTC,America/Menominee,220924,natemartineau,Nate Martineau,2022-09-24 19:45:58 UTC,2023-01-09 19:44:11 UTC,research,CC0,https://www.inaturalist.org/observations/136325339,https://inaturalist-open-data.s3.amazonaws.com/photos/232642947/medium.jpg,,,,3,0,False,,"Ironwood, MI 49938, USA",46.4566050551,-90.1399129609,2.0,,,,2.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44673,136330626,e75466b4-8117-420d-9f53-699fdaec2d72,2022-09-24 12:44:14-04:00,2022-09-24,2022-09-24 16:44:14 UTC,Eastern Time (US & Canada),730823,colbee1,Colby Baker,2022-09-24 20:21:27 UTC,2022-09-25 17:35:32 UTC,research,,https://www.inaturalist.org/observations/136330626,https://static.inaturalist.org/photos/232653062/medium.jpg,,,,1,0,False,3.0,"NY-91, Tully, NY, US",42.7795966667,-76.0362861667,4154.0,,,,4154.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44674,136330746,45019471-0deb-46f6-b4bf-36f67a8f6f62,2022-06-04 14:08:05-05:00,2022-06-04,2022-06-04 19:08:05 UTC,Central Time (US & Canada),1679217,ebirding,Eric Blomberg,2022-09-24 20:22:19 UTC,2023-11-07 06:01:36 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/136330746,https://inaturalist-open-data.s3.amazonaws.com/photos/232653280/medium.jpg,,,,2,0,False,3.0,United States,30.544605794,-87.4308396086,,,,,29356.0,obscured,,True,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44675,136331307,8037cd1d-acba-491d-b9bc-049cb039a967,2022-09-24 14:21:39-04:00,2022-09-24,2022-09-24 18:21:39 UTC,Eastern Time (US & Canada),4275523,kalesoupnsalad,Scotty Bennett &amp; Kailee Miller,2022-09-24 20:26:51 UTC,2022-09-26 04:46:28 UTC,research,,https://www.inaturalist.org/observations/136331307,https://static.inaturalist.org/photos/232654538/medium.jpg,,,,1,0,False,3.0,"Nottingham Park, Nottingham, PA, US",39.7361633333,-76.0467611667,28.0,,,,28.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44676,136334769,a0e90e0c-104d-4690-8be8-2fb4e6d8f8f0,2022-09-24 14:10:28-04:00,2022-09-24,2022-09-24 18:10:28 UTC,Eastern Time (US & Canada),2341317,jeberl,,2022-09-24 20:50:59 UTC,2022-09-25 05:45:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136334769,https://inaturalist-open-data.s3.amazonaws.com/photos/232660752/medium.jpg,,,,2,0,False,3.0,"Marysville, PA, US",40.3491949159,-76.9491811566,1656.0,,,,1656.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44677,136334875,bf653b3e-4c9e-4949-a06a-139e92b67270,2022-09-24 16:51:13,2022-09-24,2022-09-24 20:51:13 UTC,Eastern Time (US & Canada),5893228,maxon3,Maxon Ali,2022-09-24 20:51:57 UTC,2022-09-25 00:21:38 UTC,research,,https://www.inaturalist.org/observations/136334875,https://static.inaturalist.org/photos/232661009/medium.jpeg,,,,1,0,False,2.0,"Lysander, NY, USA",43.18385865,-76.41347768,7.0,,,,7.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44678,136335113,cac894a7-ff24-4d32-a4bc-993c6695f342,2022/09/24 4:04 PM,2022-09-24,2022-09-24 20:04:00 UTC,Eastern Time (US & Canada),4006842,hoptoit,,2022-09-24 20:53:47 UTC,2022-09-25 11:51:55 UTC,research,,https://www.inaturalist.org/observations/136335113,https://static.inaturalist.org/photos/232657090/medium.jpg,,,,2,0,False,,"11 Windy Ridge Rd, Warren, CT 06754, USA",41.7706262,-73.3512739,170.0,,,,170.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44679,136337196,ddd54488-e15a-4c83-95a1-202b1b917bc2,2022-09-18 17:30:51-04:00,2022-09-18,2022-09-18 21:30:51 UTC,Eastern Time (US & Canada),1184954,madivermont,Madi.Vermont,2022-09-24 21:10:47 UTC,2022-09-24 21:17:21 UTC,research,,https://www.inaturalist.org/observations/136337196,https://static.inaturalist.org/photos/232665724/medium.jpg,,,Saved from the pool. ,1,0,False,3.0,"Pennock Ln, Rutland, VT, US",43.6635666667,-72.946525,13.0,,,,13.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44680,136338480,90da01c5-7ea6-4161-b6b1-f8257cc6faa7,2022-09-24 15:37:50-05:00,2022-09-24,2022-09-24 20:37:50 UTC,Central Time (US & Canada),1678940,rachelleaf,Rachel Lee Harper,2022-09-24 21:18:50 UTC,2025-02-07 06:28:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/136338480,https://inaturalist-open-data.s3.amazonaws.com/photos/232667603/medium.jpg,,,,1,0,False,3.0,"LaBagh Woods, Chicago, IL, US",41.98053,-87.7407216667,4.0,,,,4.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44681,136341332,9c20562f-8f71-45fc-8052-070cba55259b,2022/09/24 10:59 AM,2022-09-24,2022-09-24 14:59:00 UTC,Eastern Time (US & Canada),129233,bill-blauvelt,Bill Blauvelt,2022-09-24 21:39:54 UTC,2023-03-03 04:39:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136341332,https://inaturalist-open-data.s3.amazonaws.com/photos/232671871/medium.jpeg,,,,5,0,False,,"Garrett County, MD, USA",39.7158526041,-79.3423158158,15.0,,,,15.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44682,136341345,d21c37b4-be53-416b-bd51-b582cd6888ff,Sat Sep 24 2022 17:39:18 GMT -0400 (EDT),2022-09-24,2022-09-24 21:39:18 UTC,America/Detroit,4193342,lancelotthebikey,Lance Matteson,2022-09-24 21:40:00 UTC,2022-10-22 23:30:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136341345,https://inaturalist-open-data.s3.amazonaws.com/photos/232672869/medium.jpeg,,,,1,0,False,333.0,Kalamazoo,42.2669677734,-85.610824585,1065.0,,,,1065.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44683,136342307,39294715-eb2b-4838-9d76-4e7ae10bb86e,Sat Sep 24 2022 17:46:30 GMT -0400 (EDT),2022-09-24,2022-09-24 21:46:30 UTC,America/Detroit,4193342,lancelotthebikey,Lance Matteson,2022-09-24 21:46:52 UTC,2023-03-10 23:18:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136342307,https://inaturalist-open-data.s3.amazonaws.com/photos/232674629/medium.jpeg,,,,2,0,False,333.0,Kalamazoo,42.268951416,-85.6121444702,1414.0,,,,1414.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44684,136344347,b49d44e4-bcdd-4dc5-b661-92a249091789,2022-09-24 17:23:19-04:00,2022-09-24,2022-09-24 21:23:19 UTC,Eastern Time (US & Canada),6118038,jgscotton,Jacob Scotton,2022-09-24 22:03:09 UTC,2022-09-25 00:11:19 UTC,research,,https://www.inaturalist.org/observations/136344347,https://static.inaturalist.org/photos/232679078/medium.jpg,,,,1,0,False,3.0,"Cuyahoga River, Mantua, OH, US",41.2984166667,-81.2027366667,4.0,,,,4.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44685,136351630,e090f2a5-269f-4917-a5fc-56a9f53c6459,2022-09-24 17:57:10-05:00,2022-09-24,2022-09-24 22:57:10 UTC,Central Time (US & Canada),2164373,toxley56,,2022-09-24 22:58:12 UTC,2022-09-26 02:50:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136351630,https://inaturalist-open-data.s3.amazonaws.com/photos/232692599/medium.jpg,,,,3,1,False,3.0,"Church Rd, East Troy, WI, US",42.7388081946,-88.3583444268,38.0,,,,38.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44686,136354306,e502c61b-0774-4d08-9932-97e9a863df54,2022-09-19 04:05:49-04:00,2022-09-19,2022-09-19 08:05:49 UTC,Eastern Time (US & Canada),509470,trailchic9,,2022-09-24 23:21:38 UTC,2022-09-25 00:06:03 UTC,research,,https://www.inaturalist.org/observations/136354306,https://static.inaturalist.org/photos/232697525/medium.jpg,,,,1,0,False,3.0,"Ohio, US",41.1503425784,-81.6410814247,22.0,,,,27847.0,obscured,,True,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44687,136354426,cfb48289-94fe-4ae9-bdce-cbf88badc395,2021/07/31 2:32 PM,2021-07-31,2021-07-31 19:32:00 UTC,Central Time (US & Canada),451802,teakettle_wren,Lisa Appelbaum,2022-09-24 23:22:59 UTC,2025-04-02 22:15:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136354426,,https://static.inaturalist.org/sounds/540692.mp3?1664061679,,audio from trailcam video,1,0,False,,"Texas, US",30.5106501326,-94.2487879562,15.0,,,,29356.0,obscured,,True,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44688,136357721,8ab29c27-864a-4a68-b57b-3bf7ff7b5a27,2022-09-17 13:55:27-04:00,2022-09-17,2022-09-17 17:55:27 UTC,Eastern Time (US & Canada),2505278,ceeburd,,2022-09-24 23:55:35 UTC,2022-12-05 02:26:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136357721,https://inaturalist-open-data.s3.amazonaws.com/photos/232705107/medium.jpg,,,,1,0,False,3.0,"Brendan T. Byrne State Forest, Browns Mills, NJ, US",39.9592825,-74.5093194,36.0,,,,36.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44689,136365257,a1c50152-c0a9-4013-8ee0-760f9dcc356a,2022-09-24 13:33:18-04:00,2022-09-24,2022-09-24 17:33:18 UTC,Eastern Time (US & Canada),2187225,gwt2102,,2022-09-25 01:05:40 UTC,2022-09-25 03:30:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136365257,https://inaturalist-open-data.s3.amazonaws.com/photos/232719858/medium.jpg,,,,1,0,False,3.0,"River Rd, Flanders, NJ, US",40.8337466667,-74.7290333333,14.0,,,,14.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44690,136376267,b0393687-27b2-4e6b-b90c-792dffe908d3,2022-09-24 14:31:44,2022-09-24,2022-09-24 18:31:44 UTC,Indiana (East),418920,jgeschke,,2022-09-25 02:56:44 UTC,2022-10-03 22:16:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136376267,https://inaturalist-open-data.s3.amazonaws.com/photos/232741556/medium.jpeg,,,,3,0,False,2.0,"Indiana, US",39.1587521746,-86.2732484184,,,,,28151.0,obscured,,True,gps,gps,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44691,136385177,5209d696-39d0-4b8a-bbe4-04b9d0ca836f,2022-09-24 21:49:35,2022-09-24,2022-09-25 02:49:35 UTC,Central Time (US & Canada),512125,rogerbirkhead,Roger Birkhead,2022-09-25 04:50:21 UTC,2025-01-21 22:19:40 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/136385177,https://inaturalist-open-data.s3.amazonaws.com/photos/232758274/medium.jpeg,,,,2,0,False,2.0,"Branchville, AL 35120, USA",33.7310243996,-86.4705596119,4.0,,,,4.0,,,False,gps,gps,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44692,136422690,1215d390-f476-4787-8b84-a92c74dd3a11,2022-09-24 15:48:25-04:00,2022-09-24,2022-09-24 19:48:25 UTC,Eastern Time (US & Canada),1157361,jajatodo,,2022-09-25 13:37:57 UTC,2023-12-05 14:33:54 UTC,research,,https://www.inaturalist.org/observations/136422690,https://static.inaturalist.org/photos/232828445/medium.jpg,,,,3,1,False,3.0,"Essex Rd, Essex Junction, VT, US",44.480095,-73.1156,9.0,,,,9.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44693,136434474,fd39bc00-0313-4450-83ac-9e34bdd6f43b,2022-09-23 17:48:40,2022-09-23,2022-09-23 22:48:40 UTC,Central Time (US & Canada),2861817,jsimeo001,Joe,2022-09-25 15:05:23 UTC,2022-09-27 13:32:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136434474,https://inaturalist-open-data.s3.amazonaws.com/photos/232850237/medium.jpeg,,,,3,0,False,2.0,"Wisconsin, US",43.4742386781,-89.6136886201,,,,,27474.0,obscured,,True,gps,gps,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44694,136436434,0edeb842-fc49-46c7-ae05-8b8af83b09b8,2022/09/10 10:06 AM,2022-09-10,2022-09-10 15:06:00 UTC,Central Time (US & Canada),1042916,safechrislaurie,,2022-09-25 15:17:46 UTC,2022-09-26 23:27:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136436434,https://inaturalist-open-data.s3.amazonaws.com/photos/232852803/medium.jpeg,,,,2,0,False,,"61101 Banning Park Rd, Sandstone, MN 55072, USA",46.1792677,-92.8487812,180.0,,,,180.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44695,136439185,bef752c3-a3d3-4d84-99d3-454a2683f0fd,2022-09-25 11:33:27,2022-09-25,2022-09-25 15:33:27 UTC,Eastern Time (US & Canada),2157183,crimson-nautilus,Sarah F.,2022-09-25 15:36:03 UTC,2022-09-25 16:16:35 UTC,research,,https://www.inaturalist.org/observations/136439185,https://static.inaturalist.org/photos/232858793/medium.jpeg,,,,2,0,False,2.0,"Boylston, MA 01505, USA",42.3622415997,-71.724355,,,,,,,,False,gps,gps,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44696,136439336,97508909-2d67-4db9-a45a-e345863cb94c,2022-09-25 11:35:12-04:00,2022-09-25,2022-09-25 15:35:12 UTC,America/Detroit,4730071,sevencranes,,2022-09-25 15:37:13 UTC,2024-11-16 04:54:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136439336,https://inaturalist-open-data.s3.amazonaws.com/photos/296130444/medium.jpg,,,,1,0,False,3.0,"Greenfield Shores Dr, Scotts, MI, US",42.1966298816,-85.5167950831,12432.0,,,,12432.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44697,136442932,16a8a79c-0604-4080-9c79-8d66a5e454d1,2022-09-25 11:56:56,2022-09-25,2022-09-25 15:56:56 UTC,Eastern Time (US & Canada),1569521,emily-sustainably,Emily Hansroth,2022-09-25 15:57:55 UTC,2023-03-04 21:08:44 UTC,research,,https://www.inaturalist.org/observations/136442932,https://static.inaturalist.org/photos/232864696/medium.jpeg,,,,4,0,False,2.0,"Huntingtown, MD 20639, USA",38.60186713,-76.66636274,6.0,,,,6.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44698,136443978,b8d9e456-5f4e-454b-8721-72f6cf5701f6,2022-09-25 11:03:06-05:00,2022-09-25,2022-09-25 16:03:06 UTC,Central Time (US & Canada),1556461,jttxnat,Jttxnat,2022-09-25 16:03:44 UTC,2022-10-24 05:44:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136443978,https://inaturalist-open-data.s3.amazonaws.com/photos/232867488/medium.jpg,,,,1,0,False,3.0,"IH-10 W, Orange, TX, US",30.1248127967,-93.7128012256,5.0,,,,5.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44699,136448445,733c5836-893e-4da6-bbdf-c3a274708c9b,2022-09-25 11:23:28-04:00,2022-09-25,2022-09-25 15:23:28 UTC,Eastern Time (US & Canada),228032,serenella,Serenella Linares,2022-09-25 16:34:40 UTC,2024-11-14 03:29:18 UTC,research,CC-BY,https://www.inaturalist.org/observations/136448445,https://inaturalist-open-data.s3.amazonaws.com/photos/232874180/medium.jpg,,,,1,0,False,3.0,"Grackle Ct, Alexandria, VA, US",38.7475366667,-77.0922555,4.0,,,,4.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44700,136450226,ebaf8c1d-b3cb-4a87-8c97-4216171a1ce3,2022-09-24 17:27:18,2022-09-24,2022-09-24 21:27:18 UTC,Eastern Time (US & Canada),6189455,sue877,Sue Thornton Austin,2022-09-25 16:47:20 UTC,2022-09-25 17:41:24 UTC,research,,https://www.inaturalist.org/observations/136450226,https://static.inaturalist.org/photos/232877294/medium.jpeg,,,,1,0,False,2.0,"Tallahassee, FL 32305, USA",30.2933769722,-84.1566109722,,,,,,,,False,gps,gps,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44701,136450672,013c7a41-f26a-466b-9b08-82777a527832,2022/09/13 2:50 PM,2022-09-13,2022-09-13 18:50:00 UTC,Eastern Time (US & Canada),52550,didymops77,Dave Eib,2022-09-25 16:50:29 UTC,2022-09-25 17:20:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136450672,https://inaturalist-open-data.s3.amazonaws.com/photos/232877818/medium.jpg,,,,1,0,False,,"Staten Island, NY, USA",40.5843891697,-74.1233014632,316.0,,,,316.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44702,136453499,89dadce1-a20c-43c2-a8b7-e41209caf3f3,2022-09-25 12:59:51-04:00,2022-09-25,2022-09-25 16:59:51 UTC,Eastern Time (US & Canada),1818251,adiesusan,,2022-09-25 17:09:34 UTC,2022-09-25 18:19:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136453499,https://inaturalist-open-data.s3.amazonaws.com/photos/232883327/medium.jpg,,,,2,0,False,3.0,"Asa Pond, Wakefield, RI, US",41.458,-71.515105,6.0,,,,6.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
44703,136456437,97f31e60-56ad-4d1d-bf97-80cc2a73966f,2022-09-25 10:01:00-04:00,2022-09-25,2022-09-25 14:01:00 UTC,Eastern Time (US & Canada),5510274,arunh2otown,Arun Sannuti,2022-09-25 17:29:20 UTC,2022-09-28 18:28:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136456437,https://inaturalist-open-data.s3.amazonaws.com/photos/232888923/medium.jpg,,,,3,0,False,3.0,"N Union St, Plainfield, MA, US",42.5238833333,-72.9164116667,9.0,,,,9.0,,,False,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982
